TIBAS,F,31,URBANA,NO,SI,NO,SI,11.1,NO,SI,SI,NO,SI,HOMBRE,"64,842",8.1,7956,"19,160",3.38,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NARANJO,F,47,URBANA,NO,SI,NO,SI,8.5,NO,NO,NO,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,30,URBANA,NO,NO,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,105,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,93,URBANA,NO,SI,NO,SI,7.7,SI,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN RAMON,F,47,URBANA,NO,NO,NO,NO,9,NO,NO,SI,SI,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,M,42,RURAL,NO,SI,SI,SI,9.4,NO,NO,SI,NO,NO,MUJER,"62,987",1436.5,44,"16,577",3.75,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CORREDORES,F,49,RURAL,NO,NO,SI,SI,8.2,NO,NO,SI,NO,NO,HOMBRE,"41,831",620.6,67,"11,849",3.52,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,M,57,URBANA,NO,NO,NO,SI,5.8,NO,SI,NO,NO,SI,HOMBRE,"134,534",1905.5,71,"38,508",3.48,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA UNION,F,61,URBANA,NO,SI,NO,SI,8,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOLFITO,F,31,RURAL,NO,SI,NO,SI,7.8,NO,NO,SI,NO,NO,MUJER,"39,150",1754,22,"11,576",3.37,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,41,URBANA,NO,SI,NO,SI,10.8,SI,SI,SI,NO,SI,COMPARTIDO,"60,486",222.2,272,"17,155",3.52,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,M,93,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELITA,F,56,URBANA,NO,NO,NO,SI,6.6,NO,SI,NO,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
POAS,M,22,RURAL,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"29,199",73.8,395,"7,906",3.69,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,104,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,38,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MORAVIA,M,55,URBANA,NO,SI,NO,SI,10.1,NO,SI,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,39,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,F,62,URBANA,NO,SI,NO,SI,7.4,NO,NO,SI,SI,NO,MUJER,"55,104",1312.3,42,"16,645",3.31,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,F,19,RURAL,NO,SI,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,INTEGRACION NACIONAL,BLANCO,RESTAURACION NACIONAL
TIBAS,F,51,URBANA,NO,SI,NO,SI,9.3,NO,NO,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OROTINA,M,49,URBANA,NO,NO,NO,SI,8.6,NO,NO,NO,NO,SI,HOMBRE,"20,341",141.9,143,"6,024",3.37,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ATENAS,F,54,RURAL,NO,SI,NO,SI,7.3,NO,NO,SI,NO,NO,HOMBRE,"25,460",127.2,200,"7,472",3.41,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
EL GUARCO,F,51,URBANA,NO,SI,NO,SI,6.5,NO,NO,SI,NO,NO,MUJER,"41,793",167.7,249,"10,831",3.83,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,F,37,RURAL,NO,SI,NO,SI,8.1,NO,SI,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,M,40,URBANA,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NICOYA,F,54,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,MUJER,"50,825",1333.7,38,"15,038",3.38,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,M,54,RURAL,NO,SI,NO,SI,10.1,NO,SI,SI,NO,NO,COMPARTIDO,"56,509",34.5,1638,"16,565",3.4,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,82,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NARANJO,M,38,RURAL,NO,NO,NO,SI,8.5,SI,NO,SI,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PURISCAL,M,60,RURAL,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,38,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,SI,MUJER,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,45,URBANA,NO,NO,NO,SI,10.3,NO,SI,NO,SI,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
OREAMUNO,M,30,URBANA,NO,SI,NO,SI,8.8,NO,NO,SI,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,84,URBANA,SI,NO,NO,NO,9.2,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SARAPIQUI,F,55,RURAL,NO,NO,NO,SI,4.6,NO,SI,SI,NO,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LIMON,M,36,URBANA,NO,SI,NO,SI,8.7,SI,SI,SI,NO,SI,HOMBRE,"94,415",1765.8,53,"26,666",3.52,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,18,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA BARBARA,F,24,URBANA,NO,SI,NO,SI,9.6,SI,NO,SI,SI,SI,COMPARTIDO,"36,243",53.2,681,"10,107",3.58,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,F,60,URBANA,NO,NO,NO,SI,5.8,NO,NO,SI,NO,SI,HOMBRE,"134,534",1905.5,71,"38,508",3.48,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CURRIDABAT,F,21,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,NO,SI,HOMBRE,"65,206",15.9,4088,"19,146",3.4,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,F,48,URBANA,NO,SI,NO,SI,11.4,NO,SI,SI,NO,NO,MUJER,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,59,URBANA,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,M,42,URBANA,NO,NO,NO,SI,11.2,NO,SI,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,F,30,URBANA,NO,SI,NO,NO,9.6,NO,SI,NO,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,M,51,URBANA,NO,NO,NO,SI,7.5,NO,SI,SI,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CANAS,F,56,URBANA,NO,NO,NO,SI,6.1,NO,NO,SI,NO,NO,HOMBRE,"26,201",682.2,38,"7,172",3.65,NUEVA GENERACION,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTO DOMINGO,F,48,URBANA,NO,NO,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"40,072",24.8,1613,"11,496",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,F,37,RURAL,NO,NO,NO,SI,7.6,NO,NO,NO,SI,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,M,50,RURAL,NO,NO,NO,SI,5.6,SI,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,M,52,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TARRAZU,F,62,URBANA,NO,SI,NO,SI,5.3,NO,NO,SI,NO,NO,HOMBRE,"16,280",297.5,55,"4,551",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA UNION,M,21,URBANA,NO,SI,SI,SI,10.2,NO,SI,SI,NO,SI,MUJER,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,M,61,URBANA,NO,SI,NO,SI,7.6,NO,NO,NO,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
UPALA,F,35,URBANA,NO,NO,NO,SI,7,NO,NO,SI,NO,NO,MUJER,"43,953",1580.7,28,"11,518",3.81,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GUACIMO,F,50,RURAL,NO,SI,NO,SI,5,NO,NO,SI,NO,NO,MUJER,"41,266",576.5,72,"11,797",3.47,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN ISIDRO,M,26,URBANA,NO,SI,NO,SI,10.5,SI,SI,SI,NO,NO,HOMBRE,"20,633",27,765,"5,807",3.54,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,F,61,URBANA,NO,SI,NO,SI,6,NO,NO,SI,NO,SI,MUJER,"57,743",411.9,140,"14,626",3.94,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIMON,M,34,URBANA,NO,SI,SI,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,M,36,RURAL,NO,NO,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,F,46,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,M,18,URBANA,NO,SI,NO,SI,11.2,SI,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
TIBAS,F,31,URBANA,NO,SI,NO,SI,11.1,NO,NO,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BELEN,F,63,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,HOMBRE,"21,633",12.1,1780,"6,011",3.59,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,44,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,COMPARTIDO,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
PEREZ ZELEDON,M,64,RURAL,NO,NO,NO,NO,5.8,NO,SI,NO,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN RAMON,M,33,RURAL,NO,NO,NO,SI,9,NO,SI,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,M,64,URBANA,NO,NO,NO,SI,7.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELITA,M,32,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,MUJER,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
TALAMANCA,M,63,RURAL,NO,NO,NO,SI,5.2,NO,SI,SI,NO,SI,HOMBRE,"30,712",2809.9,11,"7,999",3.83,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,M,51,RURAL,NO,SI,NO,SI,5.6,NO,SI,SI,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SIQUIRRES,M,26,URBANA,NO,NO,NO,SI,7.2,NO,SI,SI,NO,SI,HOMBRE,"56,786",860.2,66,"16,206",3.49,FRENTE AMPLIO,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,56,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
EL GUARCO,F,59,URBANA,NO,SI,SI,SI,6.5,NO,NO,SI,NO,NO,COMPARTIDO,"41,793",167.7,249,"10,831",3.83,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CANAS,M,23,URBANA,NO,NO,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"26,201",682.2,38,"7,172",3.65,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,F,30,URBANA,NO,SI,SI,SI,10.5,NO,NO,NO,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,F,72,RURAL,SI,NO,NO,SI,5.4,NO,NO,SI,NO,SI,HOMBRE,"125,962",2403.5,52,"36,238",3.46,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,56,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,50,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,SI,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,RESTAURACION NACIONAL
CURRIDABAT,M,38,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ALVARADO,F,59,URBANA,NO,SI,NO,NO,5.2,NO,NO,NO,NO,NO,COMPARTIDO,"14,312",81.1,177,"3,612",3.95,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,F,57,RURAL,NO,NO,NO,SI,7.4,NO,NO,SI,NO,SI,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,M,61,URBANA,NO,SI,NO,SI,8.4,NO,SI,NO,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELA,M,51,URBANA,NO,NO,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,49,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,F,22,RURAL,NO,NO,NO,SI,7.6,SI,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,M,41,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,SI,HOMBRE,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LIBERIA,M,25,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"62,987",1436.5,44,"16,577",3.75,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
DOTA,M,26,RURAL,NO,SI,NO,SI,8,SI,SI,SI,NO,NO,HOMBRE,"6,948",400.2,17,"1,952",3.54,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
OREAMUNO,F,62,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,M,25,URBANA,NO,NO,NO,SI,10.5,NO,SI,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,F,48,URBANA,NO,NO,NO,SI,8.1,NO,NO,SI,NO,NO,MUJER,"134,534",1905.5,71,"38,508",3.48,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,M,48,URBANA,NO,SI,NO,SI,7.6,NO,SI,NO,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,RENOVACION COSTARRICENSE,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE OCA,F,62,URBANA,NO,NO,NO,SI,11.2,SI,NO,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,F,60,URBANA,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA BARBARA,F,21,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
MORA,F,43,URBANA,NO,SI,NO,SI,9.9,NO,NO,SI,NO,NO,MUJER,"26,294",162,162,"7,782",3.38,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ESPARZA,F,34,RURAL,NO,SI,NO,SI,9.2,SI,NO,SI,NO,NO,COMPARTIDO,"28,644",216.8,132,"8,435",3.39,RESTAURACION NACIONAL,BLANCO,RESTAURACION NACIONAL
GRECIA,F,18,URBANA,NO,SI,SI,SI,8.8,SI,NO,SI,NO,NO,COMPARTIDO,"76,898",395.7,194,"21,709",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN PABLO,F,85,URBANA,NO,SI,NO,SI,9.7,NO,SI,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,RESTAURACION NACIONAL
UPALA,M,26,RURAL,NO,NO,NO,NO,7,NO,SI,NO,SI,NO,MUJER,"43,953",1580.7,28,"11,518",3.81,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
SANTA CRUZ,F,51,URBANA,NO,NO,NO,SI,7.4,NO,NO,SI,NO,NO,MUJER,"55,104",1312.3,42,"16,645",3.31,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ALAJUELITA,F,58,URBANA,NO,SI,NO,SI,6.6,NO,NO,SI,NO,SI,MUJER,"77,603",21.2,3666,"19,832",3.91,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,32,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,F,18,URBANA,NO,SI,NO,SI,9.4,SI,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BUENOS AIRES,F,31,RURAL,NO,SI,NO,SI,6.7,NO,NO,NO,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CARTAGO,F,33,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
ESCAZU,M,21,URBANA,NO,NO,NO,SI,11.4,NO,SI,SI,NO,SI,COMPARTIDO,"56,509",34.5,1638,"16,565",3.4,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
LA UNION,F,63,URBANA,NO,NO,NO,SI,8,NO,NO,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
BUENOS AIRES,M,24,URBANA,NO,NO,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PARAISO,M,37,URBANA,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,NUEVA GENERACION,ACCION CIUDADANA,RESTAURACION NACIONAL
TURRIALBA,M,25,URBANA,NO,SI,SI,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,86,URBANA,NO,SI,NO,SI,8.4,NO,NO,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
DESAMPARADOS,M,32,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,M,57,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,33,URBANA,NO,SI,NO,NO,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,43,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
MATINA,M,45,URBANA,NO,NO,NO,SI,6.7,NO,SI,SI,NO,NO,MUJER,"37,721",772.6,49,"10,410",3.59,ACCESIBILIDAD SIN EXCLUSION,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAMON,M,24,RURAL,NO,SI,NO,SI,9,SI,NO,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
